GCP_Replicated_Project,ProductArea,GCP_Replicated_Dataset,GCP_Replicated_Table,TD_Database_Name,TD_Object_Name,Target_Project,Target_Dataset,Target_View_Name,BQ_View,Collate_View_Created,UG_Classification,K45_Created,Need_Historical_Data,Script_Count,Flipped_Date,Comments,In_Master_Sheet,Unnamed_18,Temp,Bizdo_Tablename,Replication_Dag_Name,Replication_Dag_Schedule,Modernized_Project,Modernized_Table,Modernized_Dag_Name,Modernized_Dag_Schedule
vzw-mkt-ds-customer-21,Growth,ds_billing_164,billing_summary_7831,STG_LNDG_233,billing_summary_7831,vzw-mkt-ds-customer-21,ds_network_074,billing_summary_7831,vz-it-pr-gk1v-edwdo-0.locus_tblsv.locus_address_sqdb,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,Growth,ds_billing_164,customer_summary_7832,STG_LNDG_233,customer_summary_7832,vzw-mkt-ds-customer-21,ds_network_074,customer_summary_7832,vz-it-pr-gk1v-edwdo-0.locus_tblsv.locus_location_sqdb,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,Growth,ds_billing_164,inventory_dim_7833,STG_LNDG_233,customer_fact_7829,vzw-mkt-ds-customer-21,ds_network_074,customer_fact_7829,vz-it-pr-gk1v-edwdo-0.locus_tblsv.location_sqdb_json_xref,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,network_dim_7834,STG_LNDG_293,network_dim_7834,vzw-mkt-ds-customer-21,ds_marketing_144,network_dim_7834,vz-it-pr-gk1v-edwdo-0.vzinsight_tblsv.logmetrics_wr_rts,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,sales_detail_7835,EDW_PRD_249,sales_detail_7835,vzw-ops-pl-customer-18,ds_billing_092,sales_detail_7835,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.loyalty_summary,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.loyalty_summary,dg_gk1v_edwdo_mrkt_loyalty_summary,43 13 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_summary_7836,EDW_PRD_249,customer_summary_7836,vzw-ops-pl-customer-18,ds_billing_092,customer_summary_7836,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.lpr_summary,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.lpr_summary,dg_gk1v_edwdo_mrkt_lpr_summary,48 13 * * *,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,finance_xref_7838,EDW_PRD_247,support_dim_7845,vzw-mkt-ds-customer-21,ds_marketing_090,support_dim_7845,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.market_v,Yes,,,,,11/19/2025,Pointing to modernized table udm_prd_tbls.market,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.market,"dg_gk1v_edwdo_wls_udm_bi_rpt_price_plan
dg_gk1v_edwpr_wls_wvsn_natl_udm_sla_upserts
dg_gk1v_edwpr_wls_nvsn_natl_udm_sla_upserts
dg_gk1v_edwpr_wls_vsn_natl_udm_sla_upserts
dg_gk1v_edwpr_wls_bvsn_natl_udm_sla_upserts",
vzw-mkt-ds-customer-21,,ds_billing_164,sales_fact_7841,EDW_PRD_249,sales_fact_7841,vzw-mkt-ds-customer-21,ds_billing_092,sales_fact_7841,vz-it-pr-gk1v-edwdo-0.ntl_prd_qmtbls.market_dly_summary_lite,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,Core,ds_inventory_162,network_xref_7843,EDW_PRD_247,customer_lookup_7844,vzw-mkt-ds-customer-21,ds_marketing_090,customer_lookup_7844,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.market_hist_v,Yes,,,,,Baseline,Pointing to Modernized Table : udm_prd_tbls.market_hist,Yes,Pointing to Modernized Table : udm_prd_tbls.market_hist,,,,,vzw-it-pr-billing-00,udm_prd_tbls.market_hist,"dg_gk1v_edwdo_wls_udm_bi_rpt_price_plan
dg_gk1v_edwpr_wls_wvsn_natl_udm_sla_upserts
dg_gk1v_edwpr_wls_nvsn_natl_udm_sla_upserts
dg_gk1v_edwpr_wls_vsn_natl_udm_sla_upserts
dg_gk1v_edwpr_wls_bvsn_natl_udm_sla_upserts",
vzw-mkt-ds-customer-21,,ds_billing_164,finance_master_7846,EDW_PRD_224,finance_master_7846,vzw-mkt-ds-customer-21,ds_marketing_066,finance_master_7846,vz-it-pr-gk1v-edwdo-0.fttp_voice_tblsv.marketing_profile,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,sales_master_7847,FIN_CORE_271,sales_master_7847,vzw-ops-pl-customer-18,ds_billing_117,sales_master_7847,vz-it-pr-gk1v-bizdo-0.tme_vw.marketo_activity,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.marketo_activity,dg_gk1v_edwdo_mrkt_marketo_activity,"""54 14 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,marketing_fact_7848,FIN_CORE_271,marketing_fact_7848,vzw-ops-pl-customer-18,ds_billing_117,marketing_fact_7848,vz-it-pr-gk1v-bizdo-0.tme_vw.marketo_activity_base,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.marketo_activity_base,dg_gk1v_edwpr_tpt_mrkt_marketo_activity_base,15 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,network_xref_7849,FIN_CORE_271,network_xref_7849,vzw-ops-pl-customer-18,ds_billing_117,network_xref_7849,vz-it-pr-gk1v-bizdo-0.tme_vw.marketo_lead,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.marketo_lead,dg_gk1v_edwpr_tpt_mrkt_marketo_lead,"""00 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_detail_7850,FIN_CORE_271,customer_detail_7850,vzw-ops-pl-customer-18,ds_billing_117,customer_detail_7850,vz-it-pr-gk1v-bizdo-0.tme_vw.marketo_lead_base,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.marketo_lead_base,dg_gk1v_edwpr_nos_mrkt_marketo_lead_base,15 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_dim_7851,FIN_CORE_271,billing_dim_7851,vzw-ops-pl-customer-18,ds_billing_117,billing_dim_7851,vz-it-pr-gk1v-bizdo-0.tme_vw.marketo_lead_base_curr,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.marketo_lead_base_curr,dg_gk1v_edwpr_nos_mrkt_marketo_lead_base_curr,"""15 12 * * *""",,,,
vzw-fin-st-inventory-20,,ds_billing_146,support_xref_7852,MKT_UDA_269,support_xref_7852,vzw-mkt-ds-customer-21,ds_support_115,support_xref_7852,vz-it-pr-gk1v-edwdo-0.ssp_ord_tblsv.master_account,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,support_xref_7853,EDW_PRD_247,network_detail_7854,vzw-mkt-ds-customer-21,ds_marketing_090,network_detail_7854,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.master_agents_xref_v,Yes,,,,,11/18/2025,Pointing to modernized table udm_prd_tbls.master_agents_xref,Yes,Pointing to modernized table: vz-it-pr-gk1v-edwdo-0.udm_prd_tbls.master_agents_xref,,,,,vzw-it-pr-billing-00,udm_prd_tbls.master_agents_xref,dg_gk1v_edwpr_wls_ccrs_indirect,"At 20:00, every day"
vzw-it-pr-marketing-22,,ds_support_114,billing_lookup_7855,MKT_UDA_269,billing_lookup_7855,vzw-mkt-ds-customer-21,ds_support_115,billing_lookup_7855,vz-it-pr-gk1v-edwdo-0.ssp_ord_tblsv.master_service,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,network_xref_7857,EDW_PRD_249,network_xref_7857,vzw-ops-pl-customer-18,ds_billing_092,network_xref_7857,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_august_2022,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_august_2022,dg_gk1v_edwpr_tpt_mrkt_matchback_august_2022,00 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_xref_7858,EDW_PRD_249,billing_xref_7858,vzw-ops-pl-customer-18,ds_billing_092,billing_xref_7858,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_dec_2022,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_dec_2022,dg_gk1v_edwpr_tpt_mrkt_matchback_dec_2022,00 13 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_summary_7859,EDW_PRD_249,inventory_summary_7859,vzw-ops-pl-customer-18,ds_billing_092,inventory_summary_7859,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_december_2023_in,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_december_2023_in,dg_gk1v_edwpr_tpt_mrkt_matchback_december_2023_in,00 13 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_summary_7860,EDW_PRD_249,customer_summary_7860,vzw-ops-pl-customer-18,ds_billing_092,customer_summary_7860,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_jan_2023_in,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_jan_2023_in,dg_gk1v_edwpr_tpt_mrkt_matchback_jan_2023_in,00 14 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_dim_7861,EDW_PRD_249,customer_dim_7861,vzw-ops-pl-customer-18,ds_billing_092,customer_dim_7861,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_january_2024_in,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_january_2024_in,dg_gk1v_edwpr_tpt_mrkt_matchback_january_2024_in,00 13 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,network_lookup_7862,EDW_PRD_249,network_lookup_7862,vzw-ops-pl-customer-18,ds_billing_092,network_lookup_7862,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_july_2022,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_july_2022,dg_gk1v_edwpr_tpt_mrkt_matchback_july_2022,00 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,sales_master_7863,EDW_PRD_249,sales_master_7863,vzw-ops-pl-customer-18,ds_billing_092,sales_master_7863,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_july_2023_in,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_july_2023_in,dg_gk1v_edwpr_tpt_mrkt_matchback_july_2023_in,30 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,support_dim_7864,EDW_PRD_249,support_dim_7864,vzw-ops-pl-customer-18,ds_billing_092,support_dim_7864,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_june_2023_in_fixed,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_june_2023_in_fixed,dg_gk1v_edwpr_tpt_mrkt_matchback_june_2023_in_fixed,15 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_detail_7865,EDW_PRD_249,customer_detail_7865,vzw-ops-pl-customer-18,ds_billing_092,customer_detail_7865,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_may_2022,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_may_2022,dg_gk1v_edwpr_tpt_mrkt_matchback_may_2022,00 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,marketing_master_7866,EDW_PRD_249,marketing_master_7866,vzw-ops-pl-customer-18,ds_billing_092,marketing_master_7866,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_nov_2022_in,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_nov_2022_in,dg_gk1v_edwpr_tpt_mrkt_matchback_nov_2022_in,15 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_summary_7867,EDW_PRD_249,inventory_summary_7867,vzw-ops-pl-customer-18,ds_billing_092,inventory_summary_7867,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_november_2023_in,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_november_2023_in,dg_gk1v_edwpr_tpt_mrkt_matchback_november_2023_in,00 13 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_summary_7868,EDW_PRD_249,customer_summary_7868,vzw-ops-pl-customer-18,ds_billing_092,customer_summary_7868,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_oct_2022_in,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_oct_2022_in,dg_gk1v_edwpr_tpt_mrkt_matchback_oct_2022_in,15 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,finance_fact_7869,EDW_PRD_249,finance_fact_7869,vzw-ops-pl-customer-18,ds_billing_092,finance_fact_7869,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.matchback_sept_2022,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.matchback_sept_2022,dg_gk1v_edwpr_tpt_mrkt_matchback_sept_2022,30 12 * * *,,,,
vzw-fin-st-inventory-20,,ds_support_150,inventory_detail_7871,EDW_PRD_258,sales_dim_7872,vzw-mkt-ds-customer-21,ds_finance_102,sales_dim_7872,vz-it-pr-gk1v-edwdo-0.prsn_prd_secvm.mcm_subs_consent_v,Yes,,,,,,"Not required to flip, already views are pointing to GCP native built tables",Yes,,,,,,vzw-it-pr-customer-03,vz-it-pr-gk1v-cwlspr-0.vzw_cja_prd_sectbls.mcm_subs_consent,,
vzw-mkt-ds-customer-21,,ds_billing_164,sales_lookup_7873,MKT_UDA_207,sales_lookup_7873,vzw-mkt-ds-customer-21,ds_customer_043,sales_lookup_7873,vz-it-pr-gk1v-edwdo-0.dw_ssp_tblsv.mdr_sales_rauxa_matchback,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_dim_7884,EDW_PRD_283,billing_dim_7884,vzw-ops-pl-customer-18,ds_sales_130,billing_dim_7884,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.message_code_prop_rule_xref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.message_code_prop_rule_xref,dg_gk1v_edwdo_mrkt_me_co_pr_ru_xr,"""02 12 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,billing_dim_7884,OPS_DATA_281,billing_master_7885,vzw-mkt-ds-customer-21,ds_support_128,billing_master_7885,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.message_code_prop_rule_xref_v,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_summary_7886,EDW_PRD_283,billing_summary_7886,vzw-ops-pl-customer-18,ds_sales_130,billing_summary_7886,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.message_ctgry_xref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.message_ctgry_xref,dg_gk1v_edwdo_mrkt_message_ctgry_xref,"""17 12 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,billing_summary_7886,OPS_DATA_281,support_dim_7887,vzw-mkt-ds-customer-21,ds_support_128,support_dim_7887,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.message_ctgry_xref_v,Yes,,,,,11/24/2025,Pointing to modernized table udm_prdusr_tbls.message_ctgry_xref,Yes,,,,,,vzw-it-pr-billing-00,udm_prdusr_tbls.message_ctgry_xref,,
vzw-ops-pl-customer-18,,ds_network_156,finance_xref_7888,EDW_PRD_283,finance_xref_7888,vzw-ops-pl-customer-18,ds_sales_130,finance_xref_7888,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.message_xref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.message_xref,dg_gk1v_edwdo_mrkt_message_xref,"""22 12 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,finance_xref_7888,OPS_DATA_281,support_fact_7889,vzw-mkt-ds-customer-21,ds_support_128,support_fact_7889,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.message_xref_v,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_dim_7894,EDW_PRD_249,inventory_dim_7894,vzw-ops-pl-customer-18,ds_billing_092,inventory_dim_7894,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.mm_on_order,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mm_on_order,dg_gk1v_edwdo_mrkt_mm_on_order,"""32 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_master_7895,EDW_PRD_249,inventory_master_7895,vzw-ops-pl-customer-18,ds_billing_092,inventory_master_7895,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.mm_on_profile,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mm_on_profile,dg_gk1v_edwdo_mrkt_mm_on_profile,"""10 13 * * *""",,,,
vzw-fin-st-inventory-20,,ds_billing_161,sales_lookup_7896,EDW_PRD_247,marketing_xref_7897,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_xref_7897,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.mmg_app_reg_v,Yes,,,,,12/18/2025,Pointing to modernized table udm_prd_tbls.mmg_app_reg,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.mmg_app_reg,,
vzw-fin-st-inventory-20,,ds_inventory_162,sales_summary_7898,EDW_PRD_247,customer_xref_7899,vzw-mkt-ds-customer-21,ds_marketing_090,customer_xref_7899,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.mmg_delivery_receipt_v,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,customer_detail_7900,STG_LNDG_279,customer_detail_7900,vzw-mkt-ds-customer-21,ds_finance_126,customer_detail_7900,vz-it-pr-gk1v-edwdo-0.udm_prd_itvm.mmg_engage_interactions,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,customer_fact_7902,EDW_PRD_247,network_detail_7903,vzw-mkt-ds-customer-21,ds_marketing_090,network_detail_7903,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.mmg_engage_notifications_v,Yes,,,,,12/3/2025,Pointing to mordernized table udm_prd_tbls.mmg_engage_notifications,Yes,,,,dg_gk1v_edwpr_tpt_mrkt_mmg_engage_notifications,,vzw-it-pr-billing-00,udm_prd_tbls.mmg_engage_notifications,,
vzw-fin-st-inventory-20,,ds_inventory_162,customer_dim_7904,EDW_PRD_247,customer_dim_7905,vzw-mkt-ds-customer-21,ds_marketing_090,customer_dim_7905,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.mmg_notification_v,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,inventory_fact_7906,OPS_DATA_239,inventory_fact_7906,vzw-mkt-ds-customer-21,ds_finance_082,inventory_fact_7906,vz-it-pr-gk1v-edwdo-0.mmp_userv.mmp_acxiom,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,network_lookup_7907,EDW_PRD_238,network_lookup_7907,vzw-mkt-ds-customer-21,ds_inventory_081,network_lookup_7907,vz-it-pr-gk1v-edwdo-0.mmp_tblsv.mmp_bus_epsl_response_dly,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,marketing_detail_7908,EDW_PRD_238,marketing_detail_7908,vzw-mkt-ds-customer-21,ds_inventory_081,marketing_detail_7908,vz-it-pr-gk1v-edwdo-0.mmp_tblsv.mmp_cms_xref_dly,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_master_7911,EDW_PRD_249,billing_master_7911,vzw-ops-pl-customer-18,ds_billing_092,billing_master_7911,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.mob_acq_msgcd_xref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mob_acq_msgcd_xref,dg_gk1v_edwdo_mrkt_mob_acq_msgcd_xref,"""35 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,finance_master_7914,OPS_DATA_194,finance_master_7914,vzw-ops-pl-customer-18,ds_customer_030,finance_master_7914,vz-it-pr-gk1v-bizdo-0.crm_ios_tbls.mobile_message_codes,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mobile_message_codes,dg_gk1v_edwdo_mrkt_mobile_message_codes,"""05 14 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_detail_7915,FIN_CORE_259,inventory_detail_7915,vzw-ops-pl-customer-18,ds_marketing_103,inventory_detail_7915,vz-it-pr-gk1v-bizdo-0.pubg_prd_qmtbls.mobile_mod_sum_hist,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mobile_mod_sum_hist,dg_gk1v_edwpr_tpt_mrkt_mobile_mod_sum_hist,"""30 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_lookup_7916,FIN_CORE_259,customer_lookup_7916,vzw-ops-pl-customer-18,ds_marketing_103,customer_lookup_7916,vz-it-pr-gk1v-bizdo-0.pubg_prd_qmtbls.mobile_pillar_attr_takes_cust_hist,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mobile_pillar_attr_takes_cust_hist,dg_gk1v_edwpr_tpt_mrkt_mobile_pillar_attr_takes_cust_hist,"""30 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,network_dim_7918,EDW_PRD_249,network_dim_7918,vzw-ops-pl-customer-18,ds_billing_092,network_dim_7918,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.mobile_pillar_summary,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mobile_pillar_summary,dg_gk1v_edwpr_tpt_mrkt_mobile_pillar_summary,00 14 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_dim_7919,EDW_PRD_249,customer_dim_7919,vzw-ops-pl-customer-18,ds_billing_092,customer_dim_7919,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.mobile_pillar_summary_hist,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.mobile_pillar_summary_hist,dg_gk1v_edwpr_tpt_mrkt_mobile_pillar_summary_hist,30 12 * * *,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,customer_fact_7921,OPS_DATA_261,customer_fact_7921,vzw-mkt-ds-customer-21,ds_finance_105,customer_fact_7921,vz-it-pr-gk1v-edwdo-0.rcms_prodv.model_score,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_support_145,support_detail_7922,EDW_PRD_199,support_detail_7922,vzw-mkt-ds-customer-21,ds_support_035,support_detail_7922,vz-it-pr-gk1v-edwdo-0.ds_prd_tblsv.model_scores,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,marketing_dim_7923,EDW_PRD_199,marketing_dim_7923,vzw-mkt-ds-customer-21,ds_support_035,marketing_dim_7923,vz-it-pr-gk1v-edwdo-0.ds_prd_tblsv.model_scores_alt,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_support_145,network_summary_8691,EDW_PRD_199,billing_master_7924,vzw-mkt-ds-customer-21,ds_support_035,billing_master_7924,vz-it-pr-gk1v-edwdo-0.ds_prd_tblsv.model_scores_hist,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_support_145,billing_master_7924,MKT_UDA_177,billing_master_7924,vzw-mkt-ds-customer-21,ds_finance_014,billing_master_7924,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.model_scores_hist,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,customer_xref_7925,MKT_UDA_177,customer_xref_7925,vzw-mkt-ds-customer-21,ds_finance_014,customer_xref_7925,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.model_scores_prospect,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_support_145,inventory_master_7926,EDW_PRD_199,customer_xref_7925,vzw-mkt-ds-customer-21,ds_support_035,customer_xref_7925,vz-it-pr-gk1v-edwdo-0.ds_prd_tblsv.model_scores_prospect,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,marketing_xref_7927,MKT_UDA_263,marketing_xref_7927,vzw-mkt-ds-customer-21,ds_finance_107,marketing_xref_7927,vz-it-pr-gk1v-edwdo-0.rcms_userv.modlscor,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,marketing_master_7928,EDW_PRD_173,marketing_master_7928,vzw-mkt-ds-customer-21,ds_customer_010,marketing_master_7928,vz-it-pr-gk1v-edwdo-0.bcms_tblsv.modscore,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_billing_146,finance_lookup_7929,MKT_UDA_177,finance_lookup_7929,vzw-mkt-ds-customer-21,ds_finance_014,finance_lookup_7929,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.monthly_data_usage,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_xref_7932,EDW_PRD_249,billing_xref_7932,vzw-ops-pl-customer-18,ds_billing_092,billing_xref_7932,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.ms_census_latino_zip_geo,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.ms_census_latino_zip_geo,dg_gk1v_edwdo_mrkt_ms_census_latino_zip_geo,"""43 13 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,network_lookup_7933,EDW_PRD_249,network_lookup_7933,vzw-ops-pl-customer-18,ds_billing_092,network_lookup_7933,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.ms_fios_cs_competitor_zip,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.ms_fios_cs_competitor_zip,dg_gk1v_edwdo_mrkt_ms_fios_cs_competitor_zip,"""07 14 * * *""",,,,
